,online_store,brand,category,product_description,review_rating,review_title,review_text,review_type,parent_review,verified_purchase,helpful_review_count,review_delt,title_review_comments
610,0,8,1,Comfort Ultra Concentrated Pure Fabric Conditioner 38 Wash 570ml,5,Value for money,"Havent tried this as its for hampers im making for christmas, but im sure it will be as good as any other comfort product",0,1,0,0,30,"Value for money Havent tried this as its for hampers im making for christmas, but im sure it will be as good as any other comfort product"
611,0,22,1,Persil & Comfort  New Baby Essential Laundry Kit (3 Items),5,Ready when needed,Removes stains and keeps washing in great condition,0,1,0,0,30,Ready when needed Removes stains and keeps washing in great condition
612,0,22,1,Persil & Comfort  New Baby Essential Laundry Kit (3 Items),5,Exellent,Can't beat the price smells clean love it,0,1,0,0,30,Exellent Can't beat the price smells clean love it
613,0,21,1,"Persil Powercaps Bio Washing Capsules 50 Wash, 1350g",5,Great value,Great value for money. Fantastic product. Lovely smell and easy to use washing tablets,0,0,0,1,30,Great value Great value for money. Fantastic product. Lovely smell and easy to use washing tablets
614,0,8,1,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,5,Great value,"Its what we usually use so getting this big carton was a no brainer! It lasts months and is one of our 2 preferred products, ideal for sensitive skin and if you do a fair bit of washing.",0,0,0,0,30,"Great value Its what we usually use so getting this big carton was a no brainer! It lasts months and is one of our 2 preferred products, ideal for sensitive skin and if you do a fair bit of washing."
615,0,8,1,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,4,Comfort Pure Fabric Conditioner,"Bargain,however I dont think the consistency is the same as the shops one.smells nice,again,doesnt seem to last after ironing!",0,0,0,0,30,"Comfort Pure Fabric Conditioner Bargain,however I dont think the consistency is the same as the shops one.smells nice,again,doesnt seem to last after ironing!"
616,0,10,1,Domestos  15 Minute Sink & Pipe Unblocker 500ml,1,Doesnt work,"May as well just use plain water, it would do the same job, nothing",0,0,0,0,30,"Doesnt work May as well just use plain water, it would do the same job, nothing"
617,0,31,2,Tresemme  Moisture Rich Shampoo 900ml,5,Perfect,Decent price. A lot cheaper than in store. Lasts ages too.,0,1,0,0,30,Perfect Decent price. A lot cheaper than in store. Lasts ages too.
618,0,25,2,Simple Kind to Skin Exfoliating Facial Wipes 25 Wipes,1,"Awful, dont buy!!!","Awful, dont buy!!! Wipes are too thick, like wet paper towels. They are not the usual wipes. My face is actually sore from using it",0,1,0,0,30,"Awful, dont buy!!! Awful, dont buy!!! Wipes are too thick, like wet paper towels. They are not the usual wipes. My face is actually sore from using it"
619,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Value for money,"Havent tried this as its for hampers im making for christmas, but im sure it will be as good as any other comfort product",0,0,0,0,30,"Value for money Havent tried this as its for hampers im making for christmas, but im sure it will be as good as any other comfort product"
620,0,8,1,Comfort  Strawberry & Lily Fabric Conditioner 33 Wash,5,Smells devine,Smells beautiful and well worth the money,0,1,0,0,30,Smells devine Smells beautiful and well worth the money
621,0,8,1,Comfort Creations Cherryblossom & Sweetpea Fabric Conditioner 33 Wash 1.16L,5,Smells devine,Smells beautiful and well worth the money,0,0,0,0,30,Smells devine Smells beautiful and well worth the money
622,0,8,1,Comfort  Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Smells devine,Smells beautiful and well worth the money,0,0,0,0,30,Smells devine Smells beautiful and well worth the money
623,0,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,2,Doesn't smell good,It doesn't smell good and doesn't last for a long time :( had to order another product.,0,1,0,0,30,Doesn't smell good It doesn't smell good and doesn't last for a long time :( had to order another product.
624,1,21,1,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",5,No hassle,Easy just throw in drum and thats it. No messy liquid spill. Washes well and non bio.,0,1,0,0,20,No hassle Easy just throw in drum and thats it. No messy liquid spill. Washes well and non bio.
625,6,25,2,Simple Kind to Skin Eye Make-Up Remover 125ml,1,Stingy and drying,This product is anything but gentle. It really stings my eyes and leaves the skin around my eyes dry and flaky. Awful product thats going to end up in the bin.,0,1,1,0,6,Stingy and drying This product is anything but gentle. It really stings my eyes and leaves the skin around my eyes dry and flaky. Awful product thats going to end up in the bin.
626,6,25,2,Simple Water Boost Hydrating Booster 25ml,4,Good Product,I was given this product to review & think its a very good booster. My skin is lovely & soft & any dry flaky patches have disappeared.,0,1,1,0,30,Good Product I was given this product to review & think its a very good booster. My skin is lovely & soft & any dry flaky patches have disappeared.
627,3,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,4,Fantastic soothing body lotion,"This is my first time using Vaseline intensive aloe body lotion and its brilliant, leaves my skin soft and supple and has a very nice fresh scent that lingers on the skin.Very good on dry skin thoroughly moisturisers and leaves no greasy patches. I would definitely buy again and I would highly recommend. [This review was collected as part of a promotion.]",1,1,1,0,30,"Fantastic soothing body lotion This is my first time using Vaseline intensive aloe body lotion and its brilliant, leaves my skin soft and supple and has a very nice fresh scent that lingers on the skin.Very good on dry skin thoroughly moisturisers and leaves no greasy patches. I would definitely buy again and I would highly recommend. [This review was collected as part of a promotion.]"
628,3,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,4,Lovely smooth skin,I used this lotion when I got out of the bath. It felt really luxurious and smelt delicious too. I love the fact it has little.drops of Vaseline jelly in it. The bottle is a good size too and will last for ages. Highly recommend it! [This review was collected as part of a promotion.],1,1,1,0,30,Lovely smooth skin I used this lotion when I got out of the bath. It felt really luxurious and smelt delicious too. I love the fact it has little.drops of Vaseline jelly in it. The bottle is a good size too and will last for ages. Highly recommend it! [This review was collected as part of a promotion.]
629,0,21,1,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",5,Would recommend,"Great product, very well packaged and great price.",0,0,0,1,30,"Would recommend Great product, very well packaged and great price."
630,0,21,1,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",5,Much cheaper to buy this in the bulk lot on amazon than in the supermarket,Excellent value bulk buying saves money in the long run,0,0,0,1,30,Much cheaper to buy this in the bulk lot on amazon than in the supermarket Excellent value bulk buying saves money in the long run
631,0,11,2,Dove  Medium to Dark Skin Summer Revived 200ml,5,Ok,Ok,0,0,0,0,30,Ok Ok
632,0,28,2,Sure Men Quantum Dry Anti-perspirant Deodorant Roll On 50ml,5,Great investment,"If you like this deodorant and can afford to bulk buy, this is the obvious choice. So far Ive had it for 4 months and still have half a pack left.",0,1,0,0,30,"Great investment If you like this deodorant and can afford to bulk buy, this is the obvious choice. So far Ive had it for 4 months and still have half a pack left."
633,0,8,1,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,5,Useful item.,"Arrived ok, good item thanks.",0,0,0,0,30,"Useful item. Arrived ok, good item thanks."
