,online_store,brand,category,product_description,review_rating,review_title,review_text,review_type,parent_review,verified_purchase,helpful_review_count,review_delt,title_review_comments,char_count,word_count,sent_count,capital_char_count,capital_word_count,quoted_word_count,stopword_count,unique_word_count,htag_count,mention_count,avg_wordlength,avg_sentlength,unique_vs_words,stopwords_vs_words,! count,""" count",# count,$ count,% count,& count,' count,( count,) count,* count,+ count,", count",- count,. count,/ count,: count,; count,< count,= count,> count,? count,@ count,[ count,\ count,] count,^ count,_ count,` count,{ count,| count,} count,~ count
943,6,13,3,Swedish Glace Dairy Free Smooth Vanilla Ice Cream 750ml,5,Yum x 1000,"This is absolutely indistinguishable from the finest dairy vanilla ice creams - it has a very sweet milky taste and proper ice cream texture, but is fully vegan! Have fun fooling your dairy-eating friends with it. They wonÂt believe itÂs not dairy.",0,1,1,0,30,sum did absolute distinguish finest dairy vanilla ice cream sweet milk last proper ice cream texture full began fun fool dairy friend wont believe it dairy,261,45,3,6,0,0,14,43,0,0,5.8,15.0,0.9555555555555556,0.3111111111111111,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,6,24,2,Radox  Care + Nourish Antibacterial Handwash 250ml,5,lovely hand wash,"Liked this, lathers up nicely and has a lovely subtle fragrance. Left my hands feeling soft and clean, would definitely purchase again, good value product at Â£1.40!",0,1,1,0,30,love hand wash like lather nice love subtle fragrance left hand feel soft clean would definite purchase good value â£d did,182,30,2,3,1,0,9,28,0,0,6.066666666666666,15.0,0.9333333333333333,0.3,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,6,16,2,Lynx  Black Shower Gel 400ml,4,"Subtle Smell, Good Gel","Decent size bottle, with a firm lid. The smell is subtle, but quite nice and the gel is firm enough to wash with.",0,1,1,0,30,subtle smell good get decent size bottle firm lid smell subtle quit nice get firm enough wash,136,27,2,6,0,0,9,25,0,0,5.037037037037037,13.5,0.9259259259259259,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,6,16,2,Lynx Africa Body Spray Deodorant Aerosol 150ml,5,a mans classic,Lovely and fresh!,0,1,1,0,30,classic love fresh,32,6,1,1,0,0,2,6,0,0,5.333333333333333,6.0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,6,2,3,Ben & Jerry's  Phish Food Ice Cream 500ml,5,Divine,Obviously....chocolate. ice cream. what more to like?!,0,1,1,0,30,divine obvious school ice cream like,61,8,4,2,0,0,3,8,0,0,7.625,2.0,1.0,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
948,6,2,3,Ben & Jerry's  Phish Food Ice Cream 500ml,5,Lovely ice cream,"We really enjoyed this, creamy ice cream with plenty of chocolate 'fish' pieces",0,1,1,0,30,love ice cream really enjoy cream ice cream plenty school fish piece,96,16,1,2,0,0,3,14,0,0,6.0,16.0,0.875,0.1875,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,6,2,3,Ben & Jerry's  Phish Food Ice Cream 500ml,4,yummy,Really lovely rich creamy ice cream. Went down great with the kids. While its a good size tub its probably for of a treat than all the time purchase.,0,1,1,0,30,gumma really love rich cream ice cream went great kid good size tub probably treat time purchase,155,30,3,3,0,0,12,27,0,0,5.166666666666667,10.0,0.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,6,2,3,Ben & Jerry's  Phish Food Ice Cream 500ml,3,Nice but very sweet,"Nice flavour, although very very sweet and texture seems a little artificial",0,1,1,0,30,nice sweet nice flavour although sweet texture seem little artifice,96,16,1,2,0,0,6,12,0,0,6.0,16.0,0.75,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,3,11,2,Dove  Medium to Dark Skin Summer Revived 200ml,5,"Subtle, soft and good colour",A lovely subtle and soft colour to the skin. I am pale and use medium to dark. Dove scent and no fake tan smell so far. I use for 4-5 days in a row then once or twice weekly. Just Keep rubbing in gently till absorbed.,1,1,1,0,30,subtle soft good colour love subtle soft colour pale medium dark scent face an smell far did day row twice week keep rub gentle absorb,246,51,5,7,3,0,17,42,0,0,4.823529411764706,10.2,0.8235294117647058,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,3,31,2,Tresemme Moisture Rich Shampoo 900ml,5,Good,It's very good looked it good price and it big good size,0,1,1,0,30,good good look good price big good size,61,13,1,2,0,0,4,10,0,0,4.6923076923076925,13.0,0.7692307692307693,0.3076923076923077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,0,23,0,Pot Noodle  Chicken & Mushroom King Pot 114g,5,good item,for snacks,0,1,0,0,30,good item snack,20,4,1,0,0,0,1,4,0,0,5.0,4.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,0,6,1,Cif Citrus Power & Shine Bathroom Mousse 500ml,3,Hard to spray with the nozzle,"Love the product, however itÂs hard to spray. Would recommend though.",0,0,0,0,30,hard spray novel love howe it hard spray would recommend though,100,17,2,4,0,0,5,15,0,0,5.882352941176471,8.5,0.8823529411764706,0.29411764705882354,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,0,8,1,Comfort Creations Cherryblossom & Sweetpea Fabric Conditioner 33 Wash 1.16L,5,Great value,Great value good service,0,0,0,0,30,great value great value good service,36,6,1,2,0,0,0,4,0,0,6.0,6.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,0,8,1,Comfort  Strawberry & Lily Fabric Conditioner 33 Wash,5,Great value,Great value good service,0,0,0,0,30,great value great value good service,36,6,1,2,0,0,0,4,0,0,6.0,6.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,0,8,1,Comfort  Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Great value,Great value good service,0,1,0,0,30,great value great value good service,36,6,1,2,0,0,0,4,0,0,6.0,6.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,0,29,1,Surf  Tropical Lily Washing Liquid 85 Wash 3L,5,Smells amazing lasts for ages,Brilliant value for money,0,1,0,0,30,smell may last age brilliant value money,55,9,1,2,0,0,2,8,0,0,6.111111111111111,9.0,0.8888888888888888,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,0,8,1,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,5,Little bit of summer in a carton,Love it love it,0,1,0,0,30,little bit summer carbon love love,48,11,1,2,0,0,5,10,0,0,4.363636363636363,11.0,0.9090909090909091,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,0,8,1,Comfort  Pure Fabric Conditioner 166 Wash 5L,5,Little bit of summer in a carton,Love it love it,0,0,0,0,30,little bit summer carbon love love,48,11,1,2,0,0,5,10,0,0,4.363636363636363,11.0,0.9090909090909091,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,0,21,1,"Persil Powercaps Bio Washing Capsules 50 Wash, 1350g",4,"Good value, excellent wash.",Very effective washing pods.,0,0,0,0,30,good value expel wash effect wash,56,8,2,2,0,0,0,8,0,0,7.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,0,21,1,"Persil Powercaps Bio Washing Capsules 50 Wash, 1350g",5,Great Value,CanÂt go wrong Paid Â£15 for 3 packs.,0,0,0,0,30,great value cant go wrong paid â£did pack,50,10,1,6,1,0,1,10,0,0,5.0,10.0,1.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,0,21,1,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",5,Great Value,CanÂt go wrong Paid Â£15 for 3 packs.,0,0,0,0,30,great value cant go wrong paid â£did pack,50,10,1,6,1,0,1,10,0,0,5.0,10.0,1.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,0,21,1,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",4,"Good value, excellent wash.",Very effective washing pods.,0,0,0,0,30,good value expel wash effect wash,56,8,2,2,0,0,0,8,0,0,7.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,1,31,2,Tresemme  Silky Smooth Shampoo 900ml,5,Well worth trying for the first time wonÂt disapoint,"Like the smell, lathers well and a little goes a long way",0,1,0,0,30,well worth first time wont disappoint like smell lather well little go long way,111,21,1,3,0,0,6,19,0,0,5.285714285714286,21.0,0.9047619047619048,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,1,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,5,Excellent,Long lasting scent and barely any sweat.,0,0,0,0,30,expel long last scent sweat,50,8,1,2,0,0,2,8,0,0,6.25,8.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,1,16,2,Lynx  Black Shower Gel 400ml,5,good value for money - will buy again,"large packs, works out cheaper than the shops. will order again.",0,0,0,0,30,good value money buy large pack work cheaper shop order,102,19,2,0,0,0,8,18,0,0,5.368421052631579,9.5,0.9473684210526315,0.42105263157894735,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1,28,2,Sure Maximum Protection Clean Scent Cream Anti-Perspirant Deodorant 45ml,5,Best deodorant on the market,I have used this deodorant for the last 5 years and it is by far the best one IÂve every used! I could not be without it! I always had problems with sweat growing up and this has given me so much confidence!,0,0,1,0,30,best door market door last year far best inv every could without away problem sweat grow given much confide,237,48,3,6,3,0,22,41,0,0,4.9375,16.0,0.8541666666666666,0.4583333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,1,8,1,Comfort  Sunshiny days Fabric Conditioner 85 Wash 3L,5,Ok,As expected,0,1,0,0,30,ok expect,14,3,1,2,0,0,0,3,0,0,4.666666666666667,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,6,16,2,Lynx Africa Body Spray Deodorant Aerosol 150ml,5,original,The original smell of teenagers in the 90s,0,1,1,0,30,origin origin smell teenage did,51,9,1,1,0,0,3,8,0,0,5.666666666666667,9.0,0.8888888888888888,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,6,2,3,Ben & Jerry's  Phish Food Ice Cream 500ml,4,Yum,What a treat! Thank you Ocado for sending this for me to review. Very chocolatey ice cream with nice extras like chocolate fish and marshmallow. Its very indulgent but lovely for an occasional treat.,0,1,1,0,30,sum treat thank cady send review chocolate ice cream nice extra like school fish marshmallow indulge love occasion treat,203,35,4,6,0,0,13,33,0,0,5.8,8.75,0.9428571428571428,0.37142857142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,6,16,2,Lynx  Black Shower Gel 400ml,5,it's a keeper!,"I was sent this product to review, love the new style bottle, stands out a bit, the shower gel was a nice consistency, produced a good lather and had a great fresh scent, a lot of men's toiletries have a heavy scent but this was subtle, really liked it and will buy in the future.",0,1,1,0,30,keeper sent review love new style bottle stand bit shower get nice consist produce good lather great fresh scent lot toilet heavy scent subtle really like buy future,295,58,2,1,1,0,27,46,0,0,5.086206896551724,29.0,0.7931034482758621,0.46551724137931033,1,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,6,24,2,Radox  Care + Nourish Antibacterial Handwash 250ml,4,Hand Soap,"Feels nice on the hands, and aroma isnt cloying.",0,1,1,0,30,hand soap feel nice hand aroma clay,58,11,1,3,0,0,3,11,0,0,5.2727272727272725,11.0,1.0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,4,15,0,Knorr  Chicken Stock cubes 20 x 10g,5,Taste,Convenient,0,1,0,0,1,last convent,16,2,1,2,0,0,0,2,0,0,8.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,0,31,2,Tresemme  Cleanse & Replenish Shampoo 900ml,5,Excellent value,Always bulk buy tresmemme from amazon,0,1,0,0,28,expel value away bulk buy tresmemm amazon,53,8,1,2,0,0,1,8,0,0,6.625,8.0,1.0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,0,23,0,Pot Noodle  Original Curry Standard 90g,2,Quality,Taste horrible and so hard,0,1,0,0,29,quality last horrible hard,34,6,1,2,0,0,2,6,0,0,5.666666666666667,6.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,0,19,0,Marmite  Spread Yeast Extract 500g,5,Why so small jars?,First off love it after that what's left to say.... A bigger jar would be nice,0,1,0,0,30,small jar first love left say bigger jar would nice,97,20,2,3,1,0,8,20,0,0,4.85,10.0,1.0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
978,0,25,2,Simple Kind to Skin Exfoliating Facial Wipes 25 Wipes,4,Does the job,"They are a little bit rough, I donÂt know why but I thought they would be soft.",0,1,0,0,29,job little bit rough dont know thought would soft,93,20,1,5,2,0,7,19,0,0,4.65,20.0,0.95,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0,23,0,Pot Noodle  Chilli Beef Standard 90g,2,Quality,Taste horrible and so hard,0,0,0,0,29,quality last horrible hard,34,6,1,2,0,0,2,6,0,0,5.666666666666667,6.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,0,28,2,Sure Maximum Protection Clean Scent Cream Anti-Perspirant Deodorant 45ml,5,Best deodorant on the market,I have used this deodorant for the last 5 years and it is by far the best one IÂve every used! I could not be without it! I always had problems with sweat growing up and this has given me so much confidence!,0,1,1,0,30,best door market door last year far best inv every could without away problem sweat grow given much confide,237,48,3,6,3,0,22,41,0,0,4.9375,16.0,0.8541666666666666,0.4583333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,0,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,5,Complete bargain!,"What's not to like? Awesome, long-lasting quality smell of Dove Men for a fraction of the price.",0,1,1,0,28,complete bargain like awesom longest quality smell fraction price,114,19,3,5,0,0,7,18,0,0,6.0,6.333333333333333,0.9473684210526315,0.3684210526315789,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
982,0,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,5,Excellent,Long lasting scent and barely any sweat.,0,1,0,0,30,expel long last scent sweat,50,8,1,2,0,0,2,8,0,0,6.25,8.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,0,23,0,Pot Noodle  Sticky Rib Standard 90g,1,Tastes nothing like it's supposed too.,Years ago I used to love pot noodles as a student but these were yuck! I had to add additional sauce and even then the pasta tasted like carboard. I was in a situation recently where I only has access to a kettle and chose these over mugshots.....big mistake!!,0,0,0,0,28,last not like suppose year ago love good student luck add admit sac even past last like cardboard situate recent access kettle chose gunshot big mistake,299,55,5,6,4,0,24,45,0,0,5.4363636363636365,11.0,0.8181818181818182,0.43636363636363634,3,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,0,8,1,Comfort  Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,A+++++,Fantastic buy. Speedy delivery.,0,1,0,0,29,fantasy buy speed deliver,38,5,2,3,1,0,0,5,0,0,7.6,2.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,0,21,1,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",1,Allergy,"Although these were a great price, i have come out in a severe allergy, no idea why as i have used before with no problems",0,0,0,0,29,allegro although great price never allegro idea problem,130,26,1,2,0,0,16,22,0,0,5.0,26.0,0.8461538461538461,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0,21,1,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",4,A++++,Perfect. Persil is the best. Fast deluvery.,0,0,0,0,30,perfect peril best fast deliver,49,8,3,4,1,0,2,8,0,0,6.125,2.6666666666666665,1.0,0.25,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0,16,2,Lynx  Black Shower Gel 400ml,5,good value for money - will buy again,"large packs, works out cheaper than the shops. will order again.",0,1,0,0,30,good value money buy large pack work cheaper shop order,102,19,2,0,0,0,8,18,0,0,5.368421052631579,9.5,0.9473684210526315,0.42105263157894735,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,0,31,2,Tresemme  Silky Smooth Shampoo 900ml,4,Great Price for 2,Great price for 2 large shampoos. Tresemme is a good shampoo and I love using it,0,1,0,0,28,great price great price large shampoo tresemm good shampoo love,98,20,2,5,1,0,6,17,0,0,4.9,10.0,0.85,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,0,31,2,Tresemme  Silky Smooth Shampoo 900ml,5,Well worth trying for the first time wonÂt disapoint,"Like the smell, lathers well and a little goes a long way",0,0,0,0,30,well worth first time wont disappoint like smell lather well little go long way,111,21,1,3,0,0,6,19,0,0,5.285714285714286,21.0,0.9047619047619048,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
